id,group,number,cooling.level,lo.timing,treatment.timing,lo.doy,measurement.date,apical,lateral
L214,L,214,3,early,3,129,02.11.23,13.27,12.71
L215,L,215,3,early,3,131,02.11.23,25.93,21.21
L216,L,216,3,early,3,139,02.11.23,17.28,18.65
L217,L,217,3,early,3,136,02.11.23,10.95,8.88
L218,L,218,3,early,3,125,02.11.23,27.56,21.75
L219,L,219,3,early,3,129,02.11.23,24.37,19.85
L220,L,220,3,early,3,121,02.11.23,13.09,11.95
L221,L,221,3,early,3,137,02.11.23,19.15,16.82
L222,L,222,3,early,3,129,02.11.23,24.64,17.01
L223,L,223,3,early,3,131,02.11.23,31.4,22.22
L224,L,224,3,early,3,129,02.11.23,28.34,21.71
L225,L,225,3,early,3,144,02.11.23,17.95,13.62
M226,M,226,3,late,3,148,02.11.23,20.16,18.17
M227,M,227,3,late,3,148,02.11.23,Bud lost,19.28
M228,M,228,3,late,3,148,02.11.23,23.34,19.86
M229,M,229,3,late,3,148,02.11.23,22.31,17.4
M230,M,230,3,late,3,148,02.11.23,24.12,22.34
M231,M,231,3,late,3,148,02.11.23,20.02,17.23
M232,M,232,3,late,3,145,02.11.23,18.85,18.39
M233,M,233,3,late,3,148,02.11.23,25.71,19.85
M234,M,234,3,late,3,148,02.11.23,24.68,20.95
M235,M,235,3,late,3,148,02.11.23,20.74,16.36
M236,M,236,3,late,3,151,02.11.23,17.53,17.56
M237,M,237,3,late,3,150,02.11.23,19.6,17.78
M238,M,238,3,late,3,148,02.11.23,32.41,25.28
M239,M,239,3,late,3,148,02.11.23,18.25,17.43
M240,M,240,3,late,3,148,02.11.23,19.32,18.33
M241,M,241,3,late,3,148,02.11.23,25.75,16.29
M242,M,242,3,late,3,148,02.11.23,Bud lost,19.22
M243,M,243,3,late,3,148,02.11.23,21.22,16.16
M244,M,244,3,late,3,148,02.11.23,21.31,19.51
M245,M,245,3,late,3,148,02.11.23,28.01,21.21
M246,M,246,3,late,3,148,02.11.23,17.3,16.74
M247,M,247,3,late,3,148,02.11.23,21.93,18.48
M248,M,248,3,late,3,148,02.11.23,23.06,23.06
M249,M,249,3,late,3,148,02.11.23,19.18,15.2
M250,M,250,3,late,3,148,02.11.23,23.49,16.78
M251,M,251,3,late,3,148,02.11.23,26.28,23.48
N253,N,253,1,early,1,129,02.11.23,10.45,9.57
N254,N,254,1,early,1,129,02.11.23,20.66,17.96
N255,N,255,1,early,1,125,02.11.23,15.6,15.5
N256,N,256,1,early,1,129,02.11.23,11.26,15.08
N257,N,257,1,early,1,121,02.11.23,22.08,18.4
N258,N,258,1,early,1,131,02.11.23,17.14,19.36
N259,N,259,1,early,1,129,02.11.23,16.12,14.83
N260,N,260,1,early,1,131,02.11.23,15.11,14.69
N261,N,261,1,early,1,144,02.11.23,16.43,13.44
N262,N,262,1,early,1,138,02.11.23,21.41,19.49
N263,N,263,1,early,1,136,02.11.23,18.86,15.04
N264,N,264,1,early,1,129,02.11.23,14.04,16.18
N265,N,265,1,early,1,129,02.11.23,20.09,18.43
N266,N,266,1,early,1,129,02.11.23,17.37,15.43
N267,N,267,1,early,1,129,02.11.23,18.83,17.57
N268,N,268,1,early,1,125,02.11.23,16.93,13.33
N269,N,269,1,early,1,142,02.11.23,11.4,11.11
N270,N,270,1,early,1,136,02.11.23,16.08,18.86
N271,N,271,1,early,1,136,02.11.23,17,17.35
N272,N,272,1,early,1,129,02.11.23,21.38,15.66
N273,N,273,1,early,1,129,02.11.23,15.74,17.13
N274,N,274,1,early,1,125,02.11.23,14.29,15.08
N275,N,275,1,early,1,129,02.11.23,15.51,12.64
N276,N,276,1,early,1,136,02.11.23,17.64,20.24
N277,N,277,1,early,1,129,02.11.23,22.07,13.47
N278,N,278,1,early,1,137,02.11.23,28.48,17.11
O280,O,280,1,late,1,148,02.11.23,23.99,20.88
O281,O,281,1,late,1,150,02.11.23,18.3,14.71
O282,O,282,1,late,1,148,02.11.23,17.34,18.27
O283,O,283,1,late,1,148,02.11.23,16.78,15.87
O284,O,284,1,late,1,148,02.11.23,24.45,19
O285,O,285,1,late,1,148,02.11.23,17.08,15.35
O286,O,286,1,late,1,150,02.11.23,14.62,13.53
O287,O,287,1,late,1,148,02.11.23,22.67,18.28
O288,O,288,1,late,1,155,02.11.23,16.38,15.4
O289,O,289,1,late,1,148,02.11.23,18.29,18.57
O290,O,290,1,late,1,148,02.11.23,21.26,19
O291,O,291,1,late,1,148,02.11.23,13.71,19.01
O292,O,292,1,late,1,148,02.11.23,17.46,16.33
O293,O,293,1,late,1,148,02.11.23,22.29,16.75
O294,O,294,1,late,1,148,02.11.23,20.9,13.92
O295,O,295,1,late,1,148,02.11.23,19.77,14.29
O296,O,296,1,late,1,148,02.11.23,16.28,18.71
O297,O,297,1,late,1,148,02.11.23,17.18,14.69
O298,O,298,1,late,1,150,02.11.23,27.23,24.53
O299,O,299,1,late,1,148,02.11.23,20.35,18.78
O300,O,300,1,late,1,148,02.11.23,21.62,19.71
O301,O,301,1,late,1,148,02.11.23,23.28,21.32
O302,O,302,1,late,1,148,02.11.23,20.17,18.21
O303,O,303,1,late,1,148,02.11.23,19.87,15.89
O304,O,304,1,late,1,148,02.11.23,25.59,15.95
O305,O,305,1,late,1,150,02.11.23,25.26,23.33
O306,O,306,1,late,1,148,02.11.23,17.99,19.38
P307,P,307,2,early,1,131,02.11.23,12.57,12.36
P308,P,308,2,early,1,125,02.11.23,19.62,16.82
P309,P,309,2,early,1,136,02.11.23,18.13,16.79
P310,P,310,2,early,1,125,02.11.23,17.96,16.66
P311,P,311,2,early,1,142,02.11.23,12.48,12.3
P312,P,312,2,early,1,125,02.11.23,17.11,16.74
P313,P,313,2,early,1,143,02.11.23,16.57,13.09
P314,P,314,2,early,1,131,02.11.23,17.42,14.98
P315,P,315,2,early,1,129,02.11.23,18.29,17.36
P316,P,316,2,early,1,125,02.11.23,14.84,20.27
P317,P,317,2,early,1,129,02.11.23,14.11,16.08
P318,P,318,2,early,1,131,02.11.23,21.9,22.27
P319,P,319,2,early,1,131,02.11.23,18.36,13.85
P320,P,320,2,early,1,129,02.11.23,16.48,15.51
P321,P,321,2,early,1,129,02.11.23,21.07,18.07
P322,P,322,2,early,1,129,02.11.23,16.63,15.22
P323,P,323,2,early,1,129,02.11.23,16.64,18.82
P324,P,324,2,early,1,129,02.11.23,18.41,14.27
P325,P,325,2,early,1,125,02.11.23,15.17,15.77
P326,P,326,2,early,1,131,02.11.23,12.15,12.73
P327,P,327,2,early,1,131,02.11.23,16.59,15.88
P328,P,328,2,early,1,125,02.11.23,13.51,15.93
P329,P,329,2,early,1,131,02.11.23,16.29,16.73
P330,P,330,2,early,1,129,02.11.23,15.66,16.77
P331,P,331,2,early,1,131,02.11.23,13.5,12.61
P332,P,332,2,early,1,131,02.11.23,16.42,15.54
P333,P,333,2,early,1,131,02.11.23,11.13,10.95
Q334,Q,334,2,late,1,148,02.11.23,16.82,16.26
Q335,Q,335,2,late,1,150,02.11.23,20.28,12.85
Q336,Q,336,2,late,1,148,02.11.23,8.64,15.49
Q337,Q,337,2,late,1,151,02.11.23,9.82,13.59
Q338,Q,338,2,late,1,148,02.11.23,15.66,14.4
Q339,Q,339,2,late,1,148,02.11.23,18.41,19.01
Q340,Q,340,2,late,1,150,02.11.23,18.69,13.46
Q341,Q,341,2,late,1,148,02.11.23,18.23,16.3
Q342,Q,342,2,late,1,148,02.11.23,18.86,17.58
Q343,Q,343,2,late,1,148,02.11.23,17.9,15.96
Q344,Q,344,2,late,1,150,02.11.23,18.25,14.49
Q345,Q,345,2,late,1,148,02.11.23,15.9,16.46
Q346,Q,346,2,late,1,148,02.11.23,20.68,17.01
Q347,Q,347,2,late,1,150,02.11.23,13.83,14.41
Q348,Q,348,2,late,1,148,02.11.23,15.4,14.39
Q349,Q,349,2,late,1,148,02.11.23,16.32,15.98
Q350,Q,350,2,late,1,151,02.11.23,22.75,17.73
Q351,Q,351,2,late,1,148,02.11.23,18.47,15.3
Q352,Q,352,2,late,1,148,02.11.23,21.03,14.7
Q353,Q,353,2,late,1,150,02.11.23,18,14.6
Q354,Q,354,2,late,1,148,02.11.23,14.32,14.73
Q355,Q,355,2,late,1,148,02.11.23,17.79,15.68
Q356,Q,356,2,late,1,148,02.11.23,18.8,17.05
Q357,Q,357,2,late,1,150,02.11.23,17.91,20.28
Q358,Q,358,2,late,1,148,02.11.23,11.82,11.65
Q359,Q,359,2,late,1,150,02.11.23,24.22,14.58
Q360,Q,360,2,late,1,148,02.11.23,16.67,14.34
R361,R,361,1,early,2,131,02.11.23,18.16,13.78
R362,R,362,1,early,2,131,02.11.23,24.83,17.68
R363,R,363,1,early,2,129,02.11.23,20.72,21.76
R364,R,364,1,early,2,131,02.11.23,27.37,24.67
R365,R,365,1,early,2,131,02.11.23,26.71,17.75
R366,R,366,1,early,2,129,02.11.23,19.89,17.86
R367,R,367,1,early,2,136,02.11.23,22.91,19.64
R368,R,368,1,early,2,129,02.11.23,20.13,16.21
R369,R,369,1,early,2,144,02.11.23,24.42,22.8
R370,R,370,1,early,2,137,02.11.23,22.06,20.48
R371,R,371,1,early,2,121,02.11.23,23.5,18.62
R372,R,372,1,early,2,142,02.11.23,21.76,16.78
R373,R,373,1,early,2,125,02.11.23,18.63,15.43
R374,R,374,1,early,2,129,02.11.23,23.53,15.81
R375,R,375,1,early,2,136,02.11.23,22.61,18.97
R376,R,376,1,early,2,129,02.11.23,13.73,15.19
R377,R,377,1,early,2,121,02.11.23,21.09,17.36
R378,R,378,1,early,2,125,02.11.23,24.73,16.1
R379,R,379,1,early,2,139,02.11.23,23.01,13.9
R380,R,380,1,early,2,125,02.11.23,26.98,21.6
R381,R,381,1,early,2,129,02.11.23,14.85,11.71
R382,R,382,1,early,2,136,02.11.23,19.54,17.03
R383,R,383,1,early,2,129,02.11.23,27.42,21.39
R384,R,384,1,early,2,125,02.11.23,Bud lost,14.15
R385,R,385,1,early,2,129,02.11.23,21.65,18.23
R386,R,386,1,early,2,125,02.11.23,23.5,23.74
R387,R,387,1,early,2,121,02.11.23,22.05,24.24
S388,S,388,1,late,2,150,02.11.23,30.68,24.01
S389,S,389,1,late,2,150,02.11.23,15.92,20.26
S390,S,390,1,late,2,148,02.11.23,19.64,18.22
S391,S,391,1,late,2,148,02.11.23,18.89,16.79
S392,S,392,1,late,2,150,02.11.23,18.28,14
S393,S,393,1,late,2,150,02.11.23,18.42,16.45
S394,S,394,1,late,2,148,02.11.23,16.62,14.71
S395,S,395,1,late,2,151,02.11.23,17.3,14.83
S396,S,396,1,late,2,148,02.11.23,13.13,10.63
S397,S,397,1,late,2,148,02.11.23,13.54,19.6
S398,S,398,1,late,2,148,02.11.23,20.75,20.16
S399,S,399,1,late,2,148,02.11.23,17.52,17.93
S400,S,400,1,late,2,150,02.11.23,16.1,14.25
S401,S,401,1,late,2,150,02.11.23,14.59,15.19
S402,S,402,1,late,2,148,02.11.23,21.31,20.53
S403,S,403,1,late,2,148,02.11.23,19.44,12.95
S404,S,404,1,late,2,148,02.11.23,20.93,19.87
S405,S,405,1,late,2,148,02.11.23,16.37,13.64
S406,S,406,1,late,2,148,02.11.23,16.7,16.2
S407,S,407,1,late,2,150,02.11.23,21.4,15.72
S408,S,408,1,late,2,150,02.11.23,20.87,17
S409,S,409,1,late,2,148,02.11.23,23.15,18.03
S410,S,410,1,late,2,148,02.11.23,20.68,16.83
S411,S,411,1,late,2,148,02.11.23,20.77,15.96
S412,S,412,1,late,2,150,02.11.23,17.34,14.34
S413,S,413,1,late,2,148,02.11.23,20.89,14.87
S414,S,414,1,late,2,151,02.11.23,17.92,14.4
T415,T,415,2,early,2,129,02.11.23,13.89,11.91
T416,T,416,2,early,2,145,02.11.23,15.72,12.93
T417,T,417,2,early,2,136,02.11.23,29.31,14.68
T418,T,418,2,early,2,130,02.11.23,16.75,14.86
T419,T,419,2,early,2,130,02.11.23,19.64,15.74
T420,T,420,2,early,2,129,02.11.23,24.2,18.57
T421,T,421,2,early,2,125,02.11.23,13.73,12.41
T422,T,422,2,early,2,136,02.11.23,18.68,17.31
T423,T,423,2,early,2,129,02.11.23,18.81,17.52
T424,T,424,2,early,2,136,02.11.23,15.06,13.44
T425,T,425,2,early,2,136,02.11.23,15.14,12.76
T426,T,426,2,early,2,138,02.11.23,14.72,14.75
T427,T,427,2,early,2,136,02.11.23,20.19,17.51
T428,T,428,2,early,2,131,02.11.23,23.09,17.91
T429,T,429,2,early,2,131,02.11.23,16.01,12.16
T430,T,430,2,early,2,130,02.11.23,13.89,12.56
T431,T,431,2,early,2,131,02.11.23,19.76,17.19
T432,T,432,2,early,2,121,02.11.23,18.11,13.94
T433,T,433,2,early,2,129,02.11.23,17.97,15.5
T434,T,434,2,early,2,136,02.11.23,17.02,16.46
T435,T,435,2,early,2,121,02.11.23,18.22,15.57
T436,T,436,2,early,2,136,02.11.23,16.87,17.6
T437,T,437,2,early,2,131,02.11.23,19.48,16.37
T438,T,438,2,early,2,131,02.11.23,13.43,13.15
T439,T,439,2,early,2,131,02.11.23,17.16,14
T440,T,440,2,early,2,145,02.11.23,17.34,14.7
U442,U,442,2,late,2,148,02.11.23,18.18,15.41
U443,U,443,2,late,2,148,02.11.23,15.44,12.81
U444,U,444,2,late,2,148,02.11.23,16.63,14.25
U445,U,445,2,late,2,150,02.11.23,12.46,10.23
U446,U,446,2,late,2,148,02.11.23,17.32,15.57
U447,U,447,2,late,2,148,02.11.23,18.85,18.5
U448,U,448,2,late,2,148,02.11.23,21.32,19.64
U449,U,449,2,late,2,148,02.11.23,9.93,16.56
U450,U,450,2,late,2,148,02.11.23,15.54,14.94
U451,U,451,2,late,2,148,02.11.23,12.95,14.87
U452,U,452,2,late,2,148,02.11.23,15,11.16
U453,U,453,2,late,2,145,02.11.23,15.8,21.72
U454,U,454,2,late,2,148,02.11.23,18.24,16.53
U455,U,455,2,late,2,151,02.11.23,18.82,12.02
U456,U,456,2,late,2,150,02.11.23,17.78,18.59
U457,U,457,2,late,2,148,02.11.23,16.61,13.86
U458,U,458,2,late,2,148,02.11.23,Bud lost,15.35
U459,U,459,2,late,2,148,02.11.23,25.84,24.87
U460,U,460,2,late,2,148,02.11.23,13.52,18.05
U461,U,461,2,late,2,148,02.11.23,18.47,16.7
U462,U,462,2,late,2,148,02.11.23,17.79,16.76
U463,U,463,2,late,2,148,02.11.23,25.23,21.06
U464,U,464,2,late,2,148,02.11.23,15.87,14.68
U465,U,465,2,late,2,148,02.11.23,19.89,17.64
U466,U,466,2,late,2,143,02.11.23,10.43,15.07
U467,U,467,2,late,2,148,02.11.23,18.42,18.94
U468,U,468,2,late,2,148,02.11.23,17.65,15.46
